"04368a56-c959-3e4b-8b3d-f4cc3538fea5","OFF CAMPUS",null
"86d1debf-3f3a-39b7-bc0d-976a4fa33862","ONLINE",null
"4c645426-b82a-381a-b39d-50c01d23638d","0482","0240"
"ba2830b8-1ecb-3dc7-a8bc-295d7a66a4b2","0482","0119"
"38abcc33-c69a-373b-872b-ad42d866fa42","0482","0215"
"b8519c2d-0549-394c-8cc0-eb2ed062b6ce","0482","0148"
"836ee321-067b-305c-80bc-f6ba6e6e6faf","0482","0591"
"52055196-99af-36e8-837a-3f563b1da599","0057","2327"
"de955b71-9e71-3e98-b321-2ae35dad4d80","0482","0223"
"0ef0e405-5a99-3847-9b64-ddceb847bba1","0451B","0140"
"f17ca135-9689-3131-81d0-e597b280d129","0402","0132"
"e99e95bb-f15b-3be0-947b-db9023aa7b15","0057","1323"
"fd7acb7e-c925-34a6-995d-7afe4f488252","0050","0054"
"21fdad36-a687-37b1-80fd-2b9bb8ebe107","0060","2301"
"ab09b0c6-d25e-3e8a-bc6d-817664bccafb","0060","1420"
"9e211ad8-ccc2-3787-b705-72f3db663176","0084","0125"
"977c95d1-4769-3774-b47c-c8033baa8891","0084","0132"
"002bba63-20f4-3602-a54b-0e4aa4b8b7d8","0060","2511"
"2a7e39ec-4f72-369c-bd77-e0f29d89b3c8","0090","0111"
"d1e73bdc-9663-3d06-9a46-01ece4c19bf1","0118","0212"
"6f5545ab-83cb-3ef3-ae1a-71fdf732c21e","0118","0134"
"cbeb647c-6873-3b64-b1d8-2090e41ca731","0482","0115"
"6478f958-e7f8-380e-8243-1c60b310be03","0074B","0270"
"4ef0b705-8a2e-3351-81a8-8514aee2ef1b","0056","0115"
"479611b1-7486-3671-b617-38b82027bb21","0482","0227"
"66739fe1-b7fa-304b-b294-41b1d39474dc","0482","0140"
"79e06e3a-1390-369b-9324-b71e357ac3e4","0155","1240"
"df890dac-623a-380e-847f-f5ac04cc5f65","0056","0014"
"73fa1042-9a40-34a4-ac14-729a4d83fdef","0046","6105"
"d2e4295b-80b5-345e-b280-5a952a9d56de","0060","1520"
"9fb25a03-af8c-38c6-a9b0-6b67191ef04c","0046","6304"
"0d0d41a9-6aee-3102-a4e1-7b2369ddbc50","0408","2305"
"30084635-cb64-3dbd-9bbf-5b45b27af3b6","0055","2135"
"7df5c6cc-71be-3843-b643-62f3c3b0fa7d","0048","B305"
"e7315c7c-9c45-3dd2-9e75-fa7780fea523","0048","B317"
"54bf7584-fd49-372d-a96b-c31094a5825b","0048","B135"
"2b80d99b-3ea9-33ae-b5b6-c95b3c3050ea","0048","B333"
"058b97a9-bc4c-33a1-8d3f-46c526e27344","0048","B211"
"3168dd83-ec97-322c-a6bf-b39fadef3726","0054","0350"
"568e856c-0452-3122-aba8-8dedd44be7db","0048","B313"
"165c677f-2362-3405-b219-c122ef48bfb9","0048","B235"
"75b74032-f03c-35da-be36-4e60c372c85a","0048","B337"
"523bcd6b-5ea8-3689-acf9-5f7f80e606e2","0048","B329"
"097493da-0c8b-37c6-a1fa-9cec594d2a37","0057","2333"
"d115230a-7243-3eb4-a635-2e078e777e05","0048","B129"
"e23b00de-5f80-3acf-bed9-555a93d85f13","0056","0114"
